C	C	C	C	C	C	C	C	C	N
YlulOo	oVhIGi	sOMZAc	cBzwcX	uHbuzy	RBRUiW	Fciitk	OxYAyg	egqbtO	2710.0
oVhIGi	YPFiRa	bVwTMp	ETnPwO	rzkbFv	fjzjrp	xluzDU	dBhBrl	fjzjrp	161.0
PJPqcb	sqEACu	PJPqcb	nYhAas	sOMZAc	JPgKUk	oVhIGi	OCaOqQ	mjWbHL	503.0
PJPqcb	egqbtO	AoRzVx	uHbuzy	dBhBrl	sqEACu	IVcnKK	xluzDU	PJPqcb	1278.0
bVwTMp	rzkbFv	Fciitk	egqbtO	IVcnKK	aavoog	egqbtO	RBRUiW	sqEACu	7069.0
RBRUiW	IVcnKK	YPFiRa	xluzDU	RBRUiW	AoRzVx	OxYAyg	fjzjrp	sOMZAc	121.0
fjzjrp	ETnPwO	PJPqcb	bYkrDQ	aavoog	sqEACu	KSxiCN	nYhAas	KSxiCN	114.0
nYhAas	Fciitk	mjWbHL	IVcnKK	uHbuzy	OCaOqQ	uHbuzy	RBRUiW	KSxiCN	421.0
QOwynD	fjzjrp	bVwTMp	egqbtO	ETnPwO	xluzDU	dBhBrl	bVwTMp	sOMZAc	3534.0
YlulOo	AoRzVx	Fciitk	egqbtO	JPgKUk	aavoog	sOMZAc	egqbtO	aTyFSx	553.0
xluzDU	aavoog	YlulOo	sOMZAc	pdwtxL	cBzwcX	YlulOo	Fciitk	bVwTMp	8533.0
YlulOo	JPgKUk	ETnPwO	fjzjrp	xluzDU	YPFiRa	bYkrDQ	ETnPwO	pdwtxL	6027.0
cBzwcX	oVhIGi	bYkrDQ	OCaOqQ	egqbtO	uHbuzy	IVcnKK	bVwTMp	sqEACu	101.0
uHbuzy	sOMZAc	RBRUiW	ETnPwO	sOMZAc	bVwTMp	JPgKUk	egqbtO	AoRzVx	80.0
sqEACu	ETnPwO	QOwynD	aavoog	RBRUiW	JPgKUk	AoRzVx	KSxiCN	OCaOqQ	353.0
KSxiCN	pdwtxL	AoRzVx	OCaOqQ	QOwynD	mjWbHL	OCaOqQ	cBzwcX	bVwTMp	691.0
aTyFSx	RBRUiW	AoRzVx	egqbtO	QOwynD	Fciitk	RBRUiW	aavoog	sqEACu	7733.0
KSxiCN	Fciitk	egqbtO	OCaOqQ	fjzjrp	egqbtO	IVcnKK	dBhBrl	egqbtO	579.0
mjWbHL	aavoog	aavoog	bVwTMp	pdwtxL	KSxiCN	fjzjrp	cBzwcX	sqEACu	2211.0
RBRUiW	JPgKUk	uHbuzy	mjWbHL	JPgKUk	KSxiCN	pdwtxL	dBhBrl	aTyFSx	2816.0
oVhIGi	QOwynD	AoRzVx	KSxiCN	fjzjrp	nYhAas	AoRzVx	OxYAyg	pdwtxL	3662.0
PJPqcb	dBhBrl	JPgKUk	sOMZAc	cBzwcX	ETnPwO	bVwTMp	oVhIGi	bVwTMp	3326.0
mjWbHL	aTyFSx	cBzwcX	aTyFSx	sOMZAc	Fciitk	RBRUiW	nYhAas	YlulOo	4392.0
nYhAas	OCaOqQ	oVhIGi	bYkrDQ	xluzDU	bVwTMp	ETnPwO	sqEACu	rzkbFv	1792.0
IVcnKK	Fciitk	aTyFSx	OxYAyg	OxYAyg	uHbuzy	dBhBrl	rzkbFv	aTyFSx	274.0
YlulOo	pdwtxL	bYkrDQ	KSxiCN	YPFiRa	pdwtxL	oVhIGi	ETnPwO	bYkrDQ	540.0
mjWbHL	IVcnKK	sOMZAc	oVhIGi	bYkrDQ	YPFiRa	bVwTMp	nYhAas	mjWbHL	354.0
pdwtxL	PJPqcb	dBhBrl	sqEACu	bYkrDQ	KSxiCN	RBRUiW	QOwynD	sqEACu	6569.0
YPFiRa	QOwynD	KSxiCN	xluzDU	OCaOqQ	KSxiCN	AoRzVx	egqbtO	AoRzVx	8434.0
aTyFSx	OxYAyg	bVwTMp	nYhAas	KSxiCN	aTyFSx	QOwynD	mjWbHL	sOMZAc	125.0
pdwtxL	AoRzVx	KSxiCN	Fciitk	rzkbFv	aavoog	cBzwcX	ETnPwO	dBhBrl	3184.0
pdwtxL	uHbuzy	PJPqcb	bVwTMp	fjzjrp	RBRUiW	oVhIGi	AoRzVx	sOMZAc	904.0
JPgKUk	aTyFSx	ETnPwO	bVwTMp	YPFiRa	Fciitk	OxYAyg	uHbuzy	KSxiCN	1408.0
YPFiRa	YlulOo	sqEACu	egqbtO	oVhIGi	uHbuzy	uHbuzy	xluzDU	IVcnKK	3954.0
mjWbHL	ETnPwO	bYkrDQ	cBzwcX	sqEACu	IVcnKK	YlulOo	uHbuzy	YlulOo	1332.0
YPFiRa	uHbuzy	cBzwcX	dBhBrl	cBzwcX	bVwTMp	fjzjrp	YlulOo	OxYAyg	702.0
ETnPwO	aTyFSx	aavoog	KSxiCN	dBhBrl	JPgKUk	RBRUiW	IVcnKK	ETnPwO	285.0
nYhAas	aavoog	Fciitk	uHbuzy	YlulOo	mjWbHL	dBhBrl	KSxiCN	QOwynD	6461.0
KSxiCN	aavoog	oVhIGi	sqEACu	oVhIGi	nYhAas	Fciitk	egqbtO	ETnPwO	928.0
aavoog	bYkrDQ	uHbuzy	nYhAas	pdwtxL	mjWbHL	nYhAas	pdwtxL	AoRzVx	565.0
QOwynD	aavoog	fjzjrp	ETnPwO	KSxiCN	sqEACu	AoRzVx	OxYAyg	IVcnKK	827.0
pdwtxL	Fciitk	JPgKUk	QOwynD	cBzwcX	bYkrDQ	fjzjrp	PJPqcb	RBRUiW	4601.0
AoRzVx	PJPqcb	cBzwcX	Fciitk	nYhAas	fjzjrp	fjzjrp	sOMZAc	aTyFSx	6933.0
OCaOqQ	mjWbHL	PJPqcb	ETnPwO	sqEACu	RBRUiW	OCaOqQ	KSxiCN	RBRUiW	4025.0
OCaOqQ	cBzwcX	fjzjrp	AoRzVx	nYhAas	pdwtxL	dBhBrl	OCaOqQ	KSxiCN	712.0
bVwTMp	IVcnKK	AoRzVx	oVhIGi	sqEACu	OxYAyg	QOwynD	pdwtxL	sOMZAc	2289.0
sOMZAc	bYkrDQ	xluzDU	OCaOqQ	oVhIGi	fjzjrp	oVhIGi	egqbtO	bYkrDQ	214.0
YPFiRa	oVhIGi	KSxiCN	JPgKUk	egqbtO	ETnPwO	KSxiCN	RBRUiW	RBRUiW	2314.0
PJPqcb	nYhAas	Fciitk	pdwtxL	OCaOqQ	uHbuzy	AoRzVx	rzkbFv	Fciitk	1267.0
KSxiCN	pdwtxL	uHbuzy	RBRUiW	fjzjrp	xluzDU	PJPqcb	uHbuzy	PJPqcb	1121.0
AoRzVx	Fciitk	pdwtxL	nYhAas	aTyFSx	ETnPwO	IVcnKK	aTyFSx	IVcnKK	2751.0
aavoog	fjzjrp	OxYAyg	sqEACu	nYhAas	cBzwcX	OCaOqQ	aTyFSx	Fciitk	176.0
KSxiCN	egqbtO	Fciitk	PJPqcb	OCaOqQ	egqbtO	oVhIGi	egqbtO	uHbuzy	735.0
sOMZAc	aTyFSx	nYhAas	mjWbHL	egqbtO	ETnPwO	YlulOo	rzkbFv	OCaOqQ	427.0
OxYAyg	uHbuzy	AoRzVx	bVwTMp	sqEACu	aTyFSx	fjzjrp	sOMZAc	OxYAyg	4626.0
YPFiRa	cBzwcX	cBzwcX	IVcnKK	dBhBrl	bVwTMp	nYhAas	xluzDU	bVwTMp	1380.0
fjzjrp	JPgKUk	pdwtxL	oVhIGi	aavoog	uHbuzy	sOMZAc	cBzwcX	OCaOqQ	347.0
QOwynD	OCaOqQ	nYhAas	pdwtxL	ETnPwO	oVhIGi	Fciitk	KSxiCN	sqEACu	464.0
xluzDU	Fciitk	bVwTMp	xluzDU	rzkbFv	sOMZAc	fjzjrp	nYhAas	ETnPwO	85.0
uHbuzy	AoRzVx	OCaOqQ	KSxiCN	AoRzVx	sOMZAc	aavoog	egqbtO	KSxiCN	5785.0
AoRzVx	PJPqcb	AoRzVx	JPgKUk	QOwynD	bVwTMp	Fciitk	oVhIGi	IVcnKK	1405.0
fjzjrp	sOMZAc	uHbuzy	OCaOqQ	AoRzVx	mjWbHL	nYhAas	dBhBrl	IVcnKK	3772.0
YlulOo	cBzwcX	YlulOo	cBzwcX	bVwTMp	nYhAas	aavoog	aavoog	mjWbHL	72.0
aTyFSx	bVwTMp	bYkrDQ	AoRzVx	rzkbFv	uHbuzy	cBzwcX	ETnPwO	rzkbFv	2927.0
OCaOqQ	fjzjrp	bVwTMp	RBRUiW	cBzwcX	sqEACu	egqbtO	YPFiRa	AoRzVx	409.0
PJPqcb	OxYAyg	uHbuzy	OCaOqQ	pdwtxL	YPFiRa	pdwtxL	aavoog	bYkrDQ	853.0
sOMZAc	OxYAyg	aTyFSx	KSxiCN	Fciitk	pdwtxL	YPFiRa	sqEACu	aavoog	1120.0
aavoog	OCaOqQ	pdwtxL	Fciitk	fjzjrp	aavoog	Fciitk	YlulOo	OxYAyg	5807.0
OCaOqQ	YlulOo	OCaOqQ	JPgKUk	dBhBrl	aTyFSx	oVhIGi	dBhBrl	AoRzVx	2997.0
bYkrDQ	aavoog	PJPqcb	oVhIGi	uHbuzy	OxYAyg	OxYAyg	egqbtO	nYhAas	3.0
xluzDU	oVhIGi	mjWbHL	rzkbFv	fjzjrp	JPgKUk	bYkrDQ	bYkrDQ	pdwtxL	1138.0
Fciitk	YPFiRa	nYhAas	aavoog	OxYAyg	xluzDU	rzkbFv	rzkbFv	mjWbHL	336.0
xluzDU	rzkbFv	QOwynD	AoRzVx	JPgKUk	YPFiRa	RBRUiW	pdwtxL	aavoog	4917.0
bVwTMp	bVwTMp	AoRzVx	pdwtxL	mjWbHL	egqbtO	rzkbFv	bVwTMp	rzkbFv	5371.0
mjWbHL	bYkrDQ	YPFiRa	bYkrDQ	xluzDU	rzkbFv	aavoog	mjWbHL	nYhAas	4138.0
oVhIGi	aavoog	egqbtO	bVwTMp	bYkrDQ	YPFiRa	sqEACu	dBhBrl	aTyFSx	305.0
YPFiRa	cBzwcX	IVcnKK	sOMZAc	AoRzVx	aTyFSx	mjWbHL	JPgKUk	YPFiRa	1289.0
ETnPwO	sqEACu	xluzDU	cBzwcX	YlulOo	YlulOo	rzkbFv	bYkrDQ	oVhIGi	8409.0
YlulOo	OxYAyg	ETnPwO	KSxiCN	YlulOo	dBhBrl	OxYAyg	YlulOo	egqbtO	2759.0
aavoog	QOwynD	fjzjrp	uHbuzy	JPgKUk	Fciitk	ETnPwO	RBRUiW	ETnPwO	2453.0
aTyFSx	aavoog	OxYAyg	xluzDU	bYkrDQ	RBRUiW	YPFiRa	aavoog	AoRzVx	5899.0
PJPqcb	cBzwcX	JPgKUk	IVcnKK	pdwtxL	bYkrDQ	Fciitk	aavoog	mjWbHL	4598.0
nYhAas	xluzDU	fjzjrp	nYhAas	RBRUiW	RBRUiW	JPgKUk	OxYAyg	YPFiRa	3095.0
bVwTMp	aavoog	cBzwcX	IVcnKK	rzkbFv	YlulOo	pdwtxL	oVhIGi	QOwynD	5.0
rzkbFv	rzkbFv	rzkbFv	pdwtxL	mjWbHL	sqEACu	YPFiRa	YPFiRa	uHbuzy	2574.0
YlulOo	rzkbFv	JPgKUk	bYkrDQ	xluzDU	OxYAyg	sOMZAc	YlulOo	RBRUiW	1170.0
oVhIGi	IVcnKK	egqbtO	RBRUiW	uHbuzy	ETnPwO	aavoog	KSxiCN	sqEACu	439.0
cBzwcX	aavoog	sOMZAc	cBzwcX	cBzwcX	sOMZAc	QOwynD	fjzjrp	cBzwcX	3835.0
IVcnKK	OxYAyg	aavoog	AoRzVx	ETnPwO	aTyFSx	oVhIGi	PJPqcb	QOwynD	3621.0
OxYAyg	cBzwcX	aavoog	OxYAyg	uHbuzy	mjWbHL	rzkbFv	bYkrDQ	mjWbHL	13.0
KSxiCN	Fciitk	ETnPwO	pdwtxL	AoRzVx	IVcnKK	nYhAas	IVcnKK	egqbtO	1651.0
QOwynD	oVhIGi	rzkbFv	aTyFSx	rzkbFv	nYhAas	aavoog	bVwTMp	oVhIGi	2011.0
Fciitk	RBRUiW	AoRzVx	bYkrDQ	bVwTMp	oVhIGi	ETnPwO	sOMZAc	OCaOqQ	461.0
JPgKUk	xluzDU	OCaOqQ	YlulOo	cBzwcX	Fciitk	nYhAas	KSxiCN	bVwTMp	179.0
uHbuzy	IVcnKK	oVhIGi	pdwtxL	egqbtO	xluzDU	dBhBrl	sOMZAc	uHbuzy	4414.0
oVhIGi	sOMZAc	QOwynD	OxYAyg	YPFiRa	oVhIGi	mjWbHL	Fciitk	pdwtxL	3886.0
sqEACu	nYhAas	YPFiRa	aavoog	bVwTMp	nYhAas	pdwtxL	egqbtO	JPgKUk	2640.0
nYhAas	aTyFSx	egqbtO	pdwtxL	OCaOqQ	dBhBrl	IVcnKK	KSxiCN	aTyFSx	107.0
xluzDU	KSxiCN	xluzDU	nYhAas	PJPqcb	cBzwcX	OCaOqQ	bYkrDQ	JPgKUk	915.0
Fciitk	pdwtxL	oVhIGi	sOMZAc	OCaOqQ	RBRUiW	QOwynD	OCaOqQ	sOMZAc	62.0
OxYAyg	YlulOo	JPgKUk	YPFiRa	IVcnKK	sqEACu	egqbtO	sqEACu	aTyFSx	6265.0
aTyFSx	sOMZAc	OCaOqQ	nYhAas	egqbtO	IVcnKK	RBRUiW	aTyFSx	YPFiRa	1589.0
cBzwcX	mjWbHL	OxYAyg	sOMZAc	sOMZAc	bYkrDQ	QOwynD	AoRzVx	OCaOqQ	410.0
bVwTMp	IVcnKK	sqEACu	OxYAyg	OxYAyg	KSxiCN	sOMZAc	PJPqcb	oVhIGi	3641.0
ETnPwO	IVcnKK	QOwynD	AoRzVx	OxYAyg	IVcnKK	cBzwcX	Fciitk	aTyFSx	2368.0
pdwtxL	nYhAas	IVcnKK	bYkrDQ	uHbuzy	KSxiCN	oVhIGi	PJPqcb	RBRUiW	6003.0
AoRzVx	bVwTMp	bYkrDQ	AoRzVx	YlulOo	aTyFSx	YPFiRa	fjzjrp	aTyFSx	7254.0
YlulOo	aTyFSx	RBRUiW	bVwTMp	YlulOo	aavoog	uHbuzy	nYhAas	rzkbFv	8429.0
fjzjrp	aTyFSx	KSxiCN	RBRUiW	AoRzVx	OCaOqQ	mjWbHL	IVcnKK	dBhBrl	481.0
nYhAas	OCaOqQ	xluzDU	bYkrDQ	pdwtxL	aavoog	egqbtO	YlulOo	cBzwcX	163.0
egqbtO	PJPqcb	sqEACu	aavoog	OCaOqQ	ETnPwO	KSxiCN	JPgKUk	ETnPwO	829.0
AoRzVx	QOwynD	bVwTMp	bVwTMp	dBhBrl	OxYAyg	mjWbHL	pdwtxL	YPFiRa	848.0
cBzwcX	OxYAyg	fjzjrp	OxYAyg	xluzDU	QOwynD	pdwtxL	AoRzVx	sOMZAc	195.0
mjWbHL	bVwTMp	dBhBrl	Fciitk	QOwynD	mjWbHL	aavoog	sOMZAc	oVhIGi	1711.0
bVwTMp	xluzDU	AoRzVx	nYhAas	AoRzVx	OCaOqQ	rzkbFv	RBRUiW	YlulOo	2205.0
fjzjrp	RBRUiW	rzkbFv	OCaOqQ	mjWbHL	uHbuzy	dBhBrl	uHbuzy	egqbtO	545.0
mjWbHL	KSxiCN	bVwTMp	KSxiCN	bVwTMp	OxYAyg	QOwynD	Fciitk	QOwynD	4832.0
YPFiRa	ETnPwO	sqEACu	aTyFSx	sOMZAc	OxYAyg	mjWbHL	OCaOqQ	cBzwcX	2256.0
YPFiRa	Fciitk	bVwTMp	egqbtO	OxYAyg	PJPqcb	egqbtO	KSxiCN	dBhBrl	209.0
bVwTMp	AoRzVx	xluzDU	OxYAyg	fjzjrp	RBRUiW	mjWbHL	YPFiRa	AoRzVx	151.0
oVhIGi	PJPqcb	fjzjrp	dBhBrl	aTyFSx	RBRUiW	ETnPwO	IVcnKK	KSxiCN	4398.0
sOMZAc	xluzDU	KSxiCN	xluzDU	aavoog	egqbtO	OCaOqQ	JPgKUk	bYkrDQ	4796.0
sqEACu	RBRUiW	fjzjrp	AoRzVx	Fciitk	oVhIGi	OCaOqQ	nYhAas	uHbuzy	6657.0
OCaOqQ	QOwynD	IVcnKK	IVcnKK	OxYAyg	OxYAyg	uHbuzy	sOMZAc	AoRzVx	5135.0
KSxiCN	PJPqcb	AoRzVx	KSxiCN	pdwtxL	PJPqcb	QOwynD	OxYAyg	egqbtO	1602.0
rzkbFv	nYhAas	ETnPwO	OxYAyg	bYkrDQ	OCaOqQ	aTyFSx	sOMZAc	ETnPwO	1143.0
egqbtO	mjWbHL	uHbuzy	sqEACu	sOMZAc	aavoog	IVcnKK	RBRUiW	xluzDU	955.0
RBRUiW	IVcnKK	AoRzVx	AoRzVx	sOMZAc	YPFiRa	IVcnKK	xluzDU	bYkrDQ	2618.0
sOMZAc	uHbuzy	YlulOo	aavoog	OCaOqQ	mjWbHL	JPgKUk	xluzDU	QOwynD	74.0
IVcnKK	egqbtO	nYhAas	mjWbHL	uHbuzy	AoRzVx	aavoog	sOMZAc	YlulOo	6360.0
rzkbFv	OCaOqQ	OxYAyg	QOwynD	uHbuzy	pdwtxL	ETnPwO	cBzwcX	OCaOqQ	6372.0
rzkbFv	uHbuzy	uHbuzy	oVhIGi	nYhAas	nYhAas	ETnPwO	YlulOo	IVcnKK	8920.0
xluzDU	Fciitk	oVhIGi	PJPqcb	nYhAas	nYhAas	rzkbFv	PJPqcb	aavoog	523.0
AoRzVx	QOwynD	aTyFSx	bVwTMp	nYhAas	OxYAyg	dBhBrl	sOMZAc	OxYAyg	1865.0
bYkrDQ	pdwtxL	OCaOqQ	ETnPwO	rzkbFv	bYkrDQ	sqEACu	cBzwcX	aavoog	8369.0
RBRUiW	YlulOo	sqEACu	YPFiRa	oVhIGi	YlulOo	cBzwcX	fjzjrp	QOwynD	43.0
KSxiCN	mjWbHL	ETnPwO	OCaOqQ	bVwTMp	dBhBrl	OCaOqQ	dBhBrl	ETnPwO	1294.0
sOMZAc	nYhAas	mjWbHL	oVhIGi	AoRzVx	Fciitk	YlulOo	YPFiRa	egqbtO	340.0
KSxiCN	YlulOo	YPFiRa	YlulOo	aavoog	PJPqcb	dBhBrl	YPFiRa	Fciitk	5986.0
aavoog	PJPqcb	RBRUiW	cBzwcX	OxYAyg	uHbuzy	fjzjrp	KSxiCN	cBzwcX	8087.0
dBhBrl	cBzwcX	egqbtO	egqbtO	OCaOqQ	JPgKUk	uHbuzy	JPgKUk	YlulOo	3571.0
egqbtO	dBhBrl	bYkrDQ	OCaOqQ	IVcnKK	PJPqcb	pdwtxL	oVhIGi	dBhBrl	1042.0
sOMZAc	bVwTMp	egqbtO	YlulOo	QOwynD	aTyFSx	uHbuzy	egqbtO	fjzjrp	5332.0
xluzDU	bYkrDQ	YlulOo	uHbuzy	xluzDU	YlulOo	YPFiRa	AoRzVx	sqEACu	521.0
aTyFSx	sqEACu	nYhAas	dBhBrl	aTyFSx	egqbtO	OCaOqQ	dBhBrl	PJPqcb	4406.0
JPgKUk	mjWbHL	xluzDU	PJPqcb	OxYAyg	JPgKUk	IVcnKK	pdwtxL	uHbuzy	2999.0
YPFiRa	bVwTMp	sOMZAc	Fciitk	egqbtO	sqEACu	RBRUiW	rzkbFv	IVcnKK	2438.0
xluzDU	YPFiRa	aavoog	egqbtO	PJPqcb	AoRzVx	mjWbHL	bVwTMp	JPgKUk	707.0
sOMZAc	egqbtO	cBzwcX	egqbtO	JPgKUk	JPgKUk	cBzwcX	cBzwcX	uHbuzy	1675.0
bYkrDQ	JPgKUk	bYkrDQ	mjWbHL	PJPqcb	nYhAas	Fciitk	Fciitk	mjWbHL	2375.0
IVcnKK	ETnPwO	rzkbFv	aTyFSx	KSxiCN	aTyFSx	bVwTMp	bVwTMp	sqEACu	8356.0
KSxiCN	sOMZAc	RBRUiW	rzkbFv	QOwynD	pdwtxL	uHbuzy	KSxiCN	sqEACu	529.0
rzkbFv	aavoog	YPFiRa	uHbuzy	OxYAyg	JPgKUk	KSxiCN	xluzDU	KSxiCN	2.0
OCaOqQ	pdwtxL	OxYAyg	IVcnKK	JPgKUk	uHbuzy	egqbtO	egqbtO	YPFiRa	1418.0
dBhBrl	dBhBrl	sOMZAc	cBzwcX	AoRzVx	PJPqcb	pdwtxL	YPFiRa	bVwTMp	4877.0
bYkrDQ	sqEACu	sqEACu	aavoog	aavoog	AoRzVx	pdwtxL	OxYAyg	ETnPwO	4834.0
dBhBrl	QOwynD	aavoog	aTyFSx	fjzjrp	cBzwcX	sqEACu	xluzDU	xluzDU	4879.0
KSxiCN	sqEACu	AoRzVx	uHbuzy	oVhIGi	egqbtO	OCaOqQ	oVhIGi	dBhBrl	3016.0
IVcnKK	egqbtO	pdwtxL	fjzjrp	fjzjrp	sOMZAc	AoRzVx	aTyFSx	cBzwcX	4910.0
PJPqcb	JPgKUk	KSxiCN	RBRUiW	cBzwcX	aTyFSx	OCaOqQ	AoRzVx	uHbuzy	2150.0
YPFiRa	dBhBrl	nYhAas	pdwtxL	IVcnKK	mjWbHL	oVhIGi	xluzDU	PJPqcb	453.0
JPgKUk	egqbtO	QOwynD	bYkrDQ	QOwynD	uHbuzy	oVhIGi	xluzDU	KSxiCN	3277.0
OxYAyg	RBRUiW	dBhBrl	AoRzVx	mjWbHL	YPFiRa	dBhBrl	egqbtO	aTyFSx	2030.0
AoRzVx	bYkrDQ	JPgKUk	xluzDU	ETnPwO	KSxiCN	aTyFSx	bVwTMp	ETnPwO	452.0
bYkrDQ	bVwTMp	ETnPwO	mjWbHL	YlulOo	bVwTMp	xluzDU	AoRzVx	OCaOqQ	4825.0
egqbtO	JPgKUk	rzkbFv	AoRzVx	dBhBrl	aavoog	QOwynD	bYkrDQ	xluzDU	240.0
cBzwcX	bVwTMp	QOwynD	nYhAas	RBRUiW	bYkrDQ	aTyFSx	AoRzVx	QOwynD	3602.0
PJPqcb	PJPqcb	xluzDU	YPFiRa	nYhAas	xluzDU	OxYAyg	Fciitk	QOwynD	609.0
IVcnKK	RBRUiW	dBhBrl	IVcnKK	rzkbFv	YlulOo	oVhIGi	egqbtO	OCaOqQ	5434.0
KSxiCN	PJPqcb	Fciitk	ETnPwO	ETnPwO	oVhIGi	RBRUiW	ETnPwO	OxYAyg	1503.0
fjzjrp	OCaOqQ	rzkbFv	AoRzVx	AoRzVx	dBhBrl	rzkbFv	egqbtO	dBhBrl	7502.0
bVwTMp	aTyFSx	xluzDU	PJPqcb	pdwtxL	sOMZAc	bVwTMp	cBzwcX	dBhBrl	5955.0
YPFiRa	nYhAas	rzkbFv	OCaOqQ	dBhBrl	OxYAyg	OCaOqQ	Fciitk	uHbuzy	5147.0
OxYAyg	egqbtO	AoRzVx	QOwynD	OCaOqQ	sOMZAc	YlulOo	fjzjrp	nYhAas	4103.0
mjWbHL	OxYAyg	OxYAyg	dBhBrl	fjzjrp	YPFiRa	ETnPwO	bYkrDQ	IVcnKK	1165.0
pdwtxL	mjWbHL	OCaOqQ	cBzwcX	JPgKUk	YPFiRa	uHbuzy	egqbtO	aavoog	457.0
OCaOqQ	bVwTMp	QOwynD	cBzwcX	JPgKUk	bVwTMp	xluzDU	cBzwcX	OxYAyg	632.0
RBRUiW	sqEACu	bYkrDQ	fjzjrp	fjzjrp	pdwtxL	bYkrDQ	aTyFSx	oVhIGi	5375.0
nYhAas	oVhIGi	pdwtxL	sqEACu	egqbtO	JPgKUk	PJPqcb	YlulOo	YlulOo	3305.0
AoRzVx	uHbuzy	YPFiRa	aTyFSx	aavoog	YPFiRa	OxYAyg	Fciitk	AoRzVx	537.0
PJPqcb	aTyFSx	PJPqcb	dBhBrl	nYhAas	AoRzVx	ETnPwO	OCaOqQ	KSxiCN	300.0
aavoog	aTyFSx	IVcnKK	KSxiCN	QOwynD	cBzwcX	mjWbHL	bVwTMp	mjWbHL	217.0
rzkbFv	IVcnKK	OxYAyg	bVwTMp	xluzDU	YPFiRa	xluzDU	YlulOo	xluzDU	1221.0
sqEACu	YlulOo	dBhBrl	xluzDU	mjWbHL	oVhIGi	pdwtxL	nYhAas	rzkbFv	806.0
uHbuzy	YlulOo	ETnPwO	OCaOqQ	AoRzVx	dBhBrl	sqEACu	YlulOo	bYkrDQ	2069.0
aavoog	QOwynD	pdwtxL	OCaOqQ	sqEACu	dBhBrl	xluzDU	QOwynD	QOwynD	1419.0
RBRUiW	dBhBrl	oVhIGi	ETnPwO	KSxiCN	mjWbHL	mjWbHL	pdwtxL	ETnPwO	3370.0
xluzDU	IVcnKK	mjWbHL	uHbuzy	bYkrDQ	YlulOo	mjWbHL	OxYAyg	oVhIGi	3226.0
Fciitk	KSxiCN	YlulOo	fjzjrp	QOwynD	sqEACu	sqEACu	PJPqcb	oVhIGi	175.0
OCaOqQ	sqEACu	rzkbFv	pdwtxL	YPFiRa	ETnPwO	IVcnKK	bYkrDQ	uHbuzy	479.0
sqEACu	AoRzVx	IVcnKK	egqbtO	rzkbFv	YlulOo	bYkrDQ	rzkbFv	cBzwcX	2851.0
Fciitk	OxYAyg	IVcnKK	uHbuzy	IVcnKK	AoRzVx	uHbuzy	bVwTMp	Fciitk	972.0
ETnPwO	rzkbFv	YlulOo	aTyFSx	AoRzVx	QOwynD	AoRzVx	AoRzVx	ETnPwO	6082.0
sqEACu	egqbtO	QOwynD	xluzDU	QOwynD	AoRzVx	xluzDU	xluzDU	AoRzVx	6994.0
aTyFSx	nYhAas	OxYAyg	RBRUiW	xluzDU	uHbuzy	cBzwcX	YlulOo	OCaOqQ	887.0
OxYAyg	sOMZAc	cBzwcX	OxYAyg	JPgKUk	OxYAyg	dBhBrl	bYkrDQ	egqbtO	2469.0
OxYAyg	YlulOo	QOwynD	IVcnKK	bVwTMp	bVwTMp	YPFiRa	mjWbHL	QOwynD	6549.0
mjWbHL	OxYAyg	YPFiRa	Fciitk	ETnPwO	cBzwcX	YPFiRa	aavoog	oVhIGi	1492.0
oVhIGi	AoRzVx	ETnPwO	RBRUiW	xluzDU	uHbuzy	aTyFSx	AoRzVx	sqEACu	1353.0
IVcnKK	QOwynD	RBRUiW	pdwtxL	aTyFSx	nYhAas	aTyFSx	egqbtO	YlulOo	2190.0
AoRzVx	KSxiCN	bYkrDQ	bYkrDQ	xluzDU	Fciitk	fjzjrp	aavoog	PJPqcb	3762.0
KSxiCN	JPgKUk	YPFiRa	AoRzVx	OCaOqQ	oVhIGi	cBzwcX	ETnPwO	OxYAyg	2153.0
bYkrDQ	uHbuzy	uHbuzy	egqbtO	aTyFSx	QOwynD	KSxiCN	fjzjrp	OxYAyg	161.0
sOMZAc	cBzwcX	rzkbFv	OxYAyg	aTyFSx	egqbtO	sqEACu	nYhAas	cBzwcX	4359.0
YPFiRa	bVwTMp	PJPqcb	PJPqcb	mjWbHL	cBzwcX	oVhIGi	ETnPwO	uHbuzy	2616.0
dBhBrl	YPFiRa	dBhBrl	KSxiCN	ETnPwO	egqbtO	egqbtO	uHbuzy	OxYAyg	517.0
sOMZAc	AoRzVx	oVhIGi	dBhBrl	pdwtxL	rzkbFv	dBhBrl	OCaOqQ	fjzjrp	1958.0
dBhBrl	nYhAas	nYhAas	bVwTMp	bYkrDQ	xluzDU	fjzjrp	Fciitk	fjzjrp	739.0
RBRUiW	dBhBrl	nYhAas	pdwtxL	ETnPwO	QOwynD	rzkbFv	PJPqcb	bVwTMp	6964.0
rzkbFv	OCaOqQ	cBzwcX	cBzwcX	IVcnKK	YlulOo	fjzjrp	QOwynD	sqEACu	482.0
rzkbFv	egqbtO	aTyFSx	cBzwcX	bYkrDQ	bVwTMp	Fciitk	mjWbHL	egqbtO	2280.0
aTyFSx	mjWbHL	IVcnKK	fjzjrp	cBzwcX	bYkrDQ	QOwynD	QOwynD	OxYAyg	321.0
PJPqcb	ETnPwO	AoRzVx	pdwtxL	uHbuzy	uHbuzy	bVwTMp	ETnPwO	bVwTMp	3619.0
